"","date","county","state","cases","deaths","Tweet_count"
"569","2020-09-01","camas","idaho",4,0,0
"570","2020-09-01","canyon","idaho",7261,80,0
"571","2020-09-01","caribou","idaho",45,0,0
"572","2020-09-01","cassia","idaho",584,4,0
"573","2020-09-01","clark","idaho",21,0,0
"574","2020-09-01","clearwater","idaho",21,0,0
"575","2020-09-01","custer","idaho",37,0,0
"576","2020-09-01","elmore","idaho",288,3,0
"577","2020-09-01","franklin","idaho",61,0,0
"578","2020-09-01","fremont","idaho",117,2,0
"579","2020-09-01","gem","idaho",212,2,0
"580","2020-09-01","gooding","idaho",234,0,0
"581","2020-09-01","idaho","idaho",43,0,0
"582","2020-09-01","jefferson","idaho",362,1,0
"583","2020-09-01","jerome","idaho",607,6,0
"584","2020-09-01","kootenai","idaho",2200,30,0
"585","2020-09-01","latah","idaho",245,0,0
"586","2020-09-01","lemhi","idaho",71,0,0
"587","2020-09-01","lewis","idaho",9,0,0
"588","2020-09-01","lincoln","idaho",68,0,0
"589","2020-09-01","madison","idaho",256,0,0
"590","2020-09-01","minidoka","idaho",562,2,0
"591","2020-09-01","nezperce","idaho",301,19,0
"592","2020-09-01","oneida","idaho",22,0,0
"593","2020-09-01","owyhee","idaho",305,5,0
"594","2020-09-01","payette","idaho",690,4,0
"595","2020-09-01","power","idaho",148,0,0
"596","2020-09-01","shoshone","idaho",197,15,0
"597","2020-09-01","teton","idaho",129,0,0
"598","2020-09-01","twinfalls","idaho",1691,35,0
"599","2020-09-01","valley","idaho",84,1,0
"600","2020-09-01","washington","idaho",284,4,0
"601","2020-09-01","adams","illinois",786,9,0
"602","2020-09-01","alexander","illinois",44,0,0
"603","2020-09-01","bond","illinois",154,3,0
"604","2020-09-01","boone","illinois",873,23,0
"605","2020-09-01","brown","illinois",20,0,0
"606","2020-09-01","bureau","illinois",378,9,0
"607","2020-09-01","calhoun","illinois",26,0,0
"608","2020-09-01","carroll","illinois",135,4,0
"609","2020-09-01","cass","illinois",299,11,0
"610","2020-09-01","champaign","illinois",2498,20,1
"611","2020-09-01","christian","illinois",244,6,0
"612","2020-09-01","clark","illinois",116,2,0
"613","2020-09-01","clay","illinois",84,0,0
"614","2020-09-01","clinton","illinois",740,17,0
"615","2020-09-01","coles","illinois",986,22,0
"616","2020-09-01","cook","illinois",126992,5069,11
"617","2020-09-01","crawford","illinois",80,0,0
"618","2020-09-01","cumberland","illinois",140,3,0
"619","2020-09-01","dekalb","illinois",1177,36,0
"620","2020-09-01","dewitt","illinois",44,1,0
"621","2020-09-01","douglas","illinois",223,5,0
"622","2020-09-01","dupage","illinois",14679,534,1
"623","2020-09-01","edgar","illinois",84,0,0
"624","2020-09-01","edwards","illinois",42,0,0
"625","2020-09-01","effingham","illinois",549,1,0
"626","2020-09-01","fayette","illinois",172,3,0
"627","2020-09-01","ford","illinois",71,2,0
"628","2020-09-01","franklin","illinois",345,1,0
"629","2020-09-01","fulton","illinois",89,0,0
"630","2020-09-01","gallatin","illinois",63,2,0
"631","2020-09-01","greene","illinois",115,1,0
"632","2020-09-01","grundy","illinois",483,5,0
"633","2020-09-01","hamilton","illinois",45,0,0
"634","2020-09-01","hancock","illinois",140,2,0
"635","2020-09-01","hardin","illinois",19,0,0
"636","2020-09-01","henderson","illinois",45,0,0
"637","2020-09-01","henry","illinois",468,1,0
"638","2020-09-01","iroquois","illinois",306,19,0
"639","2020-09-01","jackson","illinois",951,22,0
"640","2020-09-01","jasper","illinois",132,7,0
"641","2020-09-01","jefferson","illinois",462,34,0
"642","2020-09-01","jersey","illinois",278,6,0
"643","2020-09-01","jodaviess","illinois",177,2,0
"644","2020-09-01","johnson","illinois",117,0,0
"645","2020-09-01","kane","illinois",11326,313,0
"646","2020-09-01","kankakee","illinois",2303,71,0
"647","2020-09-01","kendall","illinois",1693,25,0
"648","2020-09-01","knox","illinois",459,3,0
"649","2020-09-01","lake","illinois",14649,467,0
"650","2020-09-01","lasalle","illinois",1273,48,0
"651","2020-09-01","lawrence","illinois",136,0,0
"652","2020-09-01","lee","illinois",243,1,0
"653","2020-09-01","livingston","illinois",199,4,0
"654","2020-09-01","logan","illinois",265,1,0
"655","2020-09-01","macon","illinois",988,27,0
"656","2020-09-01","macoupin","illinois",352,4,0
"657","2020-09-01","madison","illinois",4102,100,0
"658","2020-09-01","marion","illinois",278,0,0
"659","2020-09-01","marshall","illinois",53,0,0
"660","2020-09-01","mason","illinois",87,1,0
"661","2020-09-01","massac","illinois",65,1,0
"662","2020-09-01","mcdonough","illinois",215,15,0
"663","2020-09-01","mchenry","illinois",3938,117,0
"664","2020-09-01","mclean","illinois",1869,16,0
"665","2020-09-01","menard","illinois",70,0,0
"666","2020-09-01","mercer","illinois",103,5,0
"667","2020-09-01","monroe","illinois",461,14,0
"668","2020-09-01","montgomery","illinois",251,7,0
"669","2020-09-01","morgan","illinois",500,20,0
"670","2020-09-01","moultrie","illinois",162,2,0
"671","2020-09-01","ogle","illinois",504,5,1
"672","2020-09-01","peoria","illinois",2414,40,0
"673","2020-09-01","perry","illinois",294,9,0
"674","2020-09-01","piatt","illinois",80,0,0
"675","2020-09-01","pike","illinois",73,0,0
"676","2020-09-01","pope","illinois",19,1,0
"677","2020-09-01","pulaski","illinois",125,1,0
"678","2020-09-01","putnam","illinois",20,0,0
"679","2020-09-01","randolph","illinois",748,7,0
"680","2020-09-01","richland","illinois",65,3,0
"681","2020-09-01","rockisland","illinois",2266,63,0
"682","2020-09-01","saintclair","illinois",0,0,1
"683","2020-09-01","saline","illinois",164,3,0
"684","2020-09-01","sangamon","illinois",1846,40,0
"685","2020-09-01","schuyler","illinois",23,0,0
"686","2020-09-01","scott","illinois",46,0,0
"687","2020-09-01","shelby","illinois",210,3,0
"688","2020-09-01","st.clair","illinois",5935,175,0
"689","2020-09-01","stark","illinois",24,0,0
"690","2020-09-01","stephenson","illinois",381,6,0
"691","2020-09-01","tazewell","illinois",1109,10,0
"692","2020-09-01","union","illinois",432,24,0
"693","2020-09-01","unknown","illinois",1645,207,0
"694","2020-09-01","vermilion","illinois",344,4,0
"695","2020-09-01","wabash","illinois",108,1,0
"696","2020-09-01","warren","illinois",258,1,0
"697","2020-09-01","washington","illinois",115,1,0
"698","2020-09-01","wayne","illinois",112,2,0
"699","2020-09-01","white","illinois",125,0,0
"700","2020-09-01","whiteside","illinois",541,19,0
"701","2020-09-01","will","illinois",11692,362,1
"702","2020-09-01","williamson","illinois",927,13,0
"703","2020-09-01","winnebago","illinois",4278,151,0
"704","2020-09-01","woodford","illinois",281,4,0
"705","2020-09-01","adams","indiana",191,3,0
"706","2020-09-01","allen","indiana",5035,188,0
"707","2020-09-01","bartholomew","indiana",1085,58,0
"708","2020-09-01","benton","indiana",81,0,0
"709","2020-09-01","blackford","indiana",80,2,0
"710","2020-09-01","boone","indiana",866,49,0
"711","2020-09-01","brown","indiana",90,2,1
"712","2020-09-01","carroll","indiana",257,13,0
"713","2020-09-01","cass","indiana",1875,10,0
"714","2020-09-01","clark","indiana",1784,58,0
"715","2020-09-01","clay","indiana",233,5,0
"716","2020-09-01","clinton","indiana",555,11,0
"717","2020-09-01","crawford","indiana",65,1,0
"718","2020-09-01","daviess","indiana",503,26,0
"719","2020-09-01","dearborn","indiana",582,30,0
"720","2020-09-01","decatur","indiana",430,38,0
"721","2020-09-01","dekalb","indiana",347,8,0
"722","2020-09-01","delaware","indiana",1234,58,0
"723","2020-09-01","dubois","indiana",848,17,0
"724","2020-09-01","elkhart","indiana",5702,102,0
"725","2020-09-01","fayette","indiana",427,9,0
"726","2020-09-01","floyd","indiana",1087,60,0
"727","2020-09-01","fountain","indiana",97,2,0
"728","2020-09-01","franklin","indiana",286,26,0
"729","2020-09-01","fulton","indiana",209,2,0
"730","2020-09-01","gibson","indiana",319,4,0
"731","2020-09-01","grant","indiana",968,34,0
"732","2020-09-01","greene","indiana",374,38,0
"733","2020-09-01","hamilton","indiana",3988,116,1
"734","2020-09-01","hancock","indiana",835,44,0
"735","2020-09-01","harrison","indiana",488,26,0
"736","2020-09-01","hendricks","indiana",2368,130,0
"737","2020-09-01","henry","indiana",630,22,0
"738","2020-09-01","howard","indiana",1094,65,0
"739","2020-09-01","huntington","indiana",171,3,0
"740","2020-09-01","jackson","indiana",704,10,0
"741","2020-09-01","jasper","indiana",325,2,0
"742","2020-09-01","jay","indiana",136,0,0
"743","2020-09-01","jefferson","indiana",212,3,0
"744","2020-09-01","jennings","indiana",275,14,0
"745","2020-09-01","johnson","indiana",2076,129,0
"746","2020-09-01","knox","indiana",350,3,0
"747","2020-09-01","kosciusko","indiana",1054,19,0
"748","2020-09-01","lagrange","indiana",602,11,0
"749","2020-09-01","lake","indiana",9233,315,1
"750","2020-09-01","laporte","indiana",1193,31,0
"751","2020-09-01","lawrence","indiana",465,29,0
"752","2020-09-01","madison","indiana",1343,80,0
"753","2020-09-01","marion","indiana",18734,798,2
"754","2020-09-01","marshall","indiana",895,23,0
"755","2020-09-01","martin","indiana",121,0,0
"756","2020-09-01","miami","indiana",323,2,0
"757","2020-09-01","monroe","indiana",1185,40,0
"758","2020-09-01","montgomery","indiana",428,22,0
"759","2020-09-01","morgan","indiana",610,38,0
"760","2020-09-01","newton","indiana",147,11,0
"761","2020-09-01","noble","indiana",814,32,0
"762","2020-09-01","ohio","indiana",73,7,0
"763","2020-09-01","orange","indiana",244,26,0
"764","2020-09-01","owen","indiana",147,2,0
"765","2020-09-01","parke","indiana",85,2,0
"766","2020-09-01","perry","indiana",207,15,0
"767","2020-09-01","pike","indiana",102,1,0
"768","2020-09-01","porter","indiana",1744,43,0
"769","2020-09-01","posey","indiana",219,0,0
"770","2020-09-01","pulaski","indiana",102,1,0
"771","2020-09-01","putnam","indiana",440,8,0
"772","2020-09-01","randolph","indiana",208,7,0
"773","2020-09-01","ripley","indiana",245,8,0
"774","2020-09-01","rush","indiana",177,4,0
"775","2020-09-01","scott","indiana",323,12,0
"776","2020-09-01","shelby","indiana",1082,36,0
"777","2020-09-01","spencer","indiana",162,3,0
"778","2020-09-01","st.joseph","indiana",5197,99,0
"779","2020-09-01","starke","indiana",214,8,0
"780","2020-09-01","steuben","indiana",287,5,0
"781","2020-09-01","sullivan","indiana",295,8,0
"782","2020-09-01","switzerland","indiana",66,0,0
"783","2020-09-01","tippecanoe","indiana",1592,14,0
"784","2020-09-01","tipton","indiana",192,23,0
"785","2020-09-01","union","indiana",87,0,0
"786","2020-09-01","vanderburgh","indiana",2609,19,0
"787","2020-09-01","vermillion","indiana",96,0,0
"788","2020-09-01","vigo","indiana",1343,18,0
"789","2020-09-01","wabash","indiana",214,6,0
"790","2020-09-01","warren","indiana",39,1,0
"791","2020-09-01","warrick","indiana",779,33,0
"792","2020-09-01","washington","indiana",229,1,0
"793","2020-09-01","wayne","indiana",897,10,0
"794","2020-09-01","wells","indiana",228,2,0
"795","2020-09-01","white","indiana",442,12,0
"796","2020-09-01","whitley","indiana",213,6,0
"797","2020-09-01","adair","iowa",49,1,0
"798","2020-09-01","adams","iowa",22,0,0
"799","2020-09-01","allamakee","iowa",183,5,0
"800","2020-09-01","appanoose","iowa",85,3,0
"801","2020-09-01","audubon","iowa",38,1,0
"802","2020-09-01","benton","iowa",205,1,0
"803","2020-09-01","blackhawk","iowa",3830,76,0
"804","2020-09-01","boone","iowa",348,4,0
"805","2020-09-01","bremer","iowa",338,7,0
"806","2020-09-01","buchanan","iowa",176,1,0
"807","2020-09-01","buenavista","iowa",1827,12,0
"808","2020-09-01","butler","iowa",211,2,0
"809","2020-09-01","calhoun","iowa",130,2,0
"810","2020-09-01","carroll","iowa",428,3,0
"811","2020-09-01","cass","iowa",112,2,0
"812","2020-09-01","cedar","iowa",155,1,0
"813","2020-09-01","cerrogordo","iowa",839,20,0
"814","2020-09-01","cherokee","iowa",140,2,0
"815","2020-09-01","chickasaw","iowa",112,0,0
"816","2020-09-01","clarke","iowa",240,3,0
"817","2020-09-01","clay","iowa",236,3,0
"818","2020-09-01","clayton","iowa",183,3,0
"819","2020-09-01","clinton","iowa",853,10,0
"820","2020-09-01","crawford","iowa",836,3,0
"821","2020-09-01","dallas","iowa",2386,38,0
"822","2020-09-01","davis","iowa",84,2,0
"823","2020-09-01","decatur","iowa",46,0,0
"824","2020-09-01","delaware","iowa",226,3,0
"825","2020-09-01","desmoines","iowa",576,5,0
"826","2020-09-01","dickinson","iowa",424,6,0
"827","2020-09-01","dubuque","iowa",2049,36,0
"828","2020-09-01","emmet","iowa",221,8,0
"829","2020-09-01","fayette","iowa",143,1,0
"830","2020-09-01","floyd","iowa",219,3,0
"831","2020-09-01","franklin","iowa",297,17,0
"832","2020-09-01","fremont","iowa",59,0,0
"833","2020-09-01","greene","iowa",58,0,0
"834","2020-09-01","grundy","iowa",132,1,0
"835","2020-09-01","guthrie","iowa",173,5,0
"836","2020-09-01","hamilton","iowa",282,2,0
"837","2020-09-01","hancock","iowa",156,2,0
"838","2020-09-01","hardin","iowa",231,1,0
"839","2020-09-01","harrison","iowa",148,2,0
"840","2020-09-01","henry","iowa",294,4,0
"841","2020-09-01","howard","iowa",136,2,0
"842","2020-09-01","humboldt","iowa",152,2,0
"843","2020-09-01","ida","iowa",44,0,0
"844","2020-09-01","iowa","iowa",116,1,0
"845","2020-09-01","jackson","iowa",215,1,0
"846","2020-09-01","jasper","iowa",588,30,0
"847","2020-09-01","jefferson","iowa",120,0,0
"848","2020-09-01","johnson","iowa",4051,26,0
"849","2020-09-01","jones","iowa",175,2,0
"850","2020-09-01","keokuk","iowa",66,1,0
"851","2020-09-01","kossuth","iowa",122,0,0
"852","2020-09-01","lee","iowa",440,5,0
"853","2020-09-01","linn","iowa",2993,94,0
"854","2020-09-01","louisa","iowa",397,14,0
"855","2020-09-01","lucas","iowa",97,5,0
"856","2020-09-01","lyon","iowa",152,2,0
"857","2020-09-01","madison","iowa",165,2,0
"858","2020-09-01","mahaska","iowa",223,18,0
"859","2020-09-01","marion","iowa",490,1,0
"860","2020-09-01","marshall","iowa",1656,32,0
"861","2020-09-01","mills","iowa",131,1,0
"862","2020-09-01","mitchell","iowa",114,0,0
"863","2020-09-01","monona","iowa",107,1,0
"864","2020-09-01","monroe","iowa",112,8,0
"865","2020-09-01","montgomery","iowa",82,5,0
"866","2020-09-01","muscatine","iowa",973,52,0
"867","2020-09-01","o'brien","iowa",204,7,0
"868","2020-09-01","osceola","iowa",99,0,0
"869","2020-09-01","page","iowa",113,0,0
"870","2020-09-01","paloalto","iowa",119,0,0
"871","2020-09-01","plymouth","iowa",746,18,0
"872","2020-09-01","pocahontas","iowa",131,2,0
"873","2020-09-01","polk","iowa",13465,226,1
"874","2020-09-01","pottawattamie","iowa",1648,34,0
"875","2020-09-01","poweshiek","iowa",184,8,0
"876","2020-09-01","ringgold","iowa",31,1,0
"877","2020-09-01","sac","iowa",119,0,0
"878","2020-09-01","scott","iowa",2249,21,0
"879","2020-09-01","shelby","iowa",217,1,0
"880","2020-09-01","sioux","iowa",908,3,0
"881","2020-09-01","story","iowa",2534,16,0
"882","2020-09-01","tama","iowa",623,29,0
"883","2020-09-01","taylor","iowa",113,1,0
"884","2020-09-01","union","iowa",93,3,0
"885","2020-09-01","unknown","iowa",3,0,0
"886","2020-09-01","vanburen","iowa",101,1,0
"887","2020-09-01","wapello","iowa",1089,51,0
"888","2020-09-01","warren","iowa",784,5,0
"889","2020-09-01","washington","iowa",346,11,0
"890","2020-09-01","wayne","iowa",52,2,0
"891","2020-09-01","webster","iowa",1038,9,0
"892","2020-09-01","winnebago","iowa",164,9,0
"893","2020-09-01","winneshiek","iowa",224,4,0
"894","2020-09-01","woodbury","iowa",4152,56,0
"895","2020-09-01","worth","iowa",80,0,0
"896","2020-09-01","wright","iowa",520,1,0
"897","2020-09-01","allen","kansas",28,0,0
"898","2020-09-01","anderson","kansas",35,0,0
"899","2020-09-01","atchison","kansas",219,1,0
"900","2020-09-01","barber","kansas",6,0,0
"901","2020-09-01","barton","kansas",278,5,0
"902","2020-09-01","bourbon","kansas",92,2,0
"903","2020-09-01","brown","kansas",68,0,0
"904","2020-09-01","butler","kansas",474,2,0
"905","2020-09-01","chase","kansas",76,1,0
"906","2020-09-01","chautauqua","kansas",9,0,0
"907","2020-09-01","cherokee","kansas",261,2,0
"908","2020-09-01","cheyenne","kansas",7,0,0
"909","2020-09-01","clark","kansas",47,1,0
"910","2020-09-01","clay","kansas",33,2,0
"911","2020-09-01","cloud","kansas",59,1,0
"912","2020-09-01","coffey","kansas",81,8,0
"913","2020-09-01","comanche","kansas",9,0,0
"914","2020-09-01","cowley","kansas",255,3,0
"915","2020-09-01","crawford","kansas",599,1,0
"916","2020-09-01","decatur","kansas",7,0,0
"917","2020-09-01","dickinson","kansas",75,1,0
"918","2020-09-01","doniphan","kansas",65,0,0
"919","2020-09-01","douglas","kansas",1420,8,0
"920","2020-09-01","edwards","kansas",24,0,0
"921","2020-09-01","elk","kansas",1,0,0
"922","2020-09-01","ellis","kansas",417,1,0
"923","2020-09-01","ellsworth","kansas",25,0,0
"924","2020-09-01","finney","kansas",1888,12,0
"925","2020-09-01","ford","kansas",2333,10,0
"926","2020-09-01","franklin","kansas",264,3,0
"927","2020-09-01","geary","kansas",295,2,0
"928","2020-09-01","gove","kansas",11,0,0
"929","2020-09-01","graham","kansas",25,1,0
"930","2020-09-01","grant","kansas",160,3,0
"931","2020-09-01","gray","kansas",90,0,0
"932","2020-09-01","greeley","kansas",4,0,0
"933","2020-09-01","greenwood","kansas",28,0,0
"934","2020-09-01","hamilton","kansas",44,0,0
"935","2020-09-01","harper","kansas",112,0,0
"936","2020-09-01","harvey","kansas",292,5,0
"937","2020-09-01","haskell","kansas",59,0,0
"938","2020-09-01","hodgeman","kansas",14,0,0
"939","2020-09-01","jackson","kansas",208,1,0
"940","2020-09-01","jefferson","kansas",122,0,0
"941","2020-09-01","jewell","kansas",14,1,0
"942","2020-09-01","johnson","kansas",8240,117,0
